#####################################################################
# Alchemist log file - simulation started at: 2018-04-26T10:58+0000 #
#####################################################################
# random = 8.0
#
# The columns have the following meaning: 
# time n_procs_run[Sum] n_procs_run[Mean] msg_sent_spawn[Sum] msg_received_spawn[Sum] cumulative_time_spawn[Sum] bandwidth_spawn[Sum] bandwidth_spawn[Mean] n_active_msgs[Sum] n_active_msgs[Mean] msg_sent_nospawn[Sum] msg_received_nospawn[Sum] cumulative_time_nospawn[Sum] n_rounds_nospawn[Sum] n_rounds_nospawn[Mean] bandwidth_nospawn[Sum] bandwidth_nospawn[Mean] 
0.0 NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0013664422357984 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1095.0 1.0950000000000002 0.0 0.0 
2.001076124213113 42.0 0.042000000000000134 1.0 0.0 0.0 0.0 0.0 1.0 9.999999999999992E-4 1.0 0.0 0.0 2111.0 2.1109999999999998 102.0 0.10200000000000062 
3.001117228889348 103.0 0.10300000000000004 1.0 0.0 0.0 0.0 0.0 57.0 0.05699999999999996 1.0 0.0 0.0 3142.0 3.1420000000000003 5880.0 5.8800000000000034 
4.000274446269503 188.0 0.18799999999999992 2.0 0.0 0.0 5.0 0.005000000000000029 235.0 0.23499999999999996 2.0 0.0 0.0 4173.0 4.173 28058.0 28.058000000000007 
5.001225800431505 460.0 0.4599999999999996 3.0 1.0 0.22215835704914255 25.0 0.024999999999999946 606.0 0.6060000000000001 3.0 1.0 3.0211255235698413 5238.0 5.238 83540.0 83.54000000000002 
6.00083454990383 763.0 0.7629999999999998 6.0 1.0 0.22215835704914255 55.0 0.05500000000000005 1062.0 1.062 6.0 2.0 5.041282839348803 6287.0 6.287000000000001 175383.0 175.38299999999998 
7.000028646268854 1019.0 1.0190000000000006 6.0 1.0 0.22215835704914255 90.0 0.09000000000000008 1706.0 1.7060000000000004 6.0 3.0 6.700460025242124 7344.0 7.343999999999999 326508.0 326.508 
8.00040728943068 1477.0 1.4770000000000008 9.0 2.0 0.4862373125942989 156.0 0.1560000000000001 2254.0 2.254 9.0 4.0 9.702604290135575 8403.0 8.403 516763.0 516.763 
9.000546751631626 1881.0 1.8809999999999998 9.0 5.0 11.108158554078347 267.0 0.26700000000000007 2526.0 2.526 9.0 6.0 12.501283186463201 9454.0 9.454 723091.0 723.091 
10.003169013833963 2229.0 2.2290000000000005 10.0 6.0 13.180089162614706 416.0 0.41600000000000104 2937.0 2.9370000000000003 10.0 7.0 16.74897919388355 10514.0 10.514000000000001 967795.0 967.795 
11.000904040053555 2548.0 2.547999999999999 12.0 6.0 13.180089162614706 578.0 0.5779999999999988 3133.0 3.1330000000000005 12.0 7.0 16.74897919388355 11534.0 11.534 1218460.0 1218.46 
12.000495296684043 3005.0 3.005 13.0 8.0 21.24488095458427 733.0 0.7329999999999987 3232.0 3.2320000000000007 13.0 9.0 27.28129300743438 12584.0 12.584 1485133.0 1485.1330000000003 
13.000063793248557 3205.0 3.2050000000000014 13.0 12.0 32.31187889351655 923.0 0.9229999999999988 3424.0 3.4240000000000004 13.0 10.0 28.740852079421888 13648.0 13.648000000000001 1772947.0 1772.947 
14.001136659901121 3216.0 3.216 14.0 13.0 39.72748380314234 1135.0 1.1349999999999996 3441.0 3.441 14.0 12.0 33.59598886500011 14719.0 14.719 2061282.0 2061.282 
15.001108303359945 3417.0 3.416999999999999 15.0 13.0 39.72748380314234 1366.0 1.3659999999999977 3439.0 3.439 15.0 13.0 38.55392176006017 15777.0 15.777 2346167.0 2346.1670000000004 
16.000313674876335 3316.0 3.315999999999999 15.0 14.0 40.99119433695713 1550.0 1.5499999999999972 3522.0 3.522 15.0 13.0 38.55392176006017 16814.0 16.814 2642930.0 2642.93 
17.000307630124958 3435.0 3.434999999999999 16.0 14.0 40.99119433695713 1740.0 1.739999999999997 3429.0 3.4290000000000003 16.0 14.0 41.051028628041 17878.0 17.878 2945765.0 2945.7650000000003 
18.000969420855917 3521.0 3.5209999999999995 17.0 16.0 45.514592711475686 1934.0 1.9339999999999984 3226.0 3.226 17.0 14.0 41.051028628041 18934.0 18.934 3230426.0 3230.4260000000004 
19.002075301531818 3135.0 3.1350000000000002 17.0 16.0 45.514592711475686 2092.0 2.0920000000000005 2736.0 2.7359999999999998 17.0 15.0 43.48530379126457 19988.0 19.988 3468263.0 3468.2630000000004 
20.000238373875323 2839.0 2.839000000000001 18.0 16.0 45.514592711475686 2194.0 2.1939999999999977 2437.0 2.4370000000000003 18.0 15.0 43.48530379126457 21048.0 21.048 3675478.0 3675.478 
21.004943258054237 2566.0 2.5659999999999994 19.0 17.0 48.599705831294756 2307.0 2.306999999999997 2370.0 2.3699999999999997 19.0 15.0 43.48530379126457 22099.0 22.098999999999997 3877762.0 3877.7619999999997 
22.00016290219969 2404.0 2.4040000000000012 21.0 17.0 48.599705831294756 2390.0 2.390000000000006 2535.0 2.535 21.0 17.0 55.231460769601185 23134.0 23.134 4084965.0 4084.965 
23.00074693854691 2378.0 2.378 23.0 17.0 48.599705831294756 2481.0 2.4810000000000034 2788.0 2.788 23.0 17.0 55.231460769601185 24204.0 24.203999999999997 4321453.0 4321.4529999999995 
24.001254650150862 2612.0 2.6119999999999997 24.0 20.0 55.48369566631953 2577.0 2.5770000000000017 3395.0 3.395 24.0 18.0 57.696635063983585 25255.0 25.255000000000003 4608781.0 4608.781 
25.000614415723607 2985.0 2.9850000000000003 26.0 21.0 58.916510239401056 2731.0 2.7310000000000043 4082.0 4.081999999999999 26.0 19.0 62.72972085533464 26301.0 26.301 4964740.0 4964.74 
26.000258008792773 3169.0 3.169000000000001 27.0 22.0 60.279146149514325 2870.0 2.8699999999999966 5047.0 5.047 27.0 21.0 70.29551750150821 27339.0 27.339 5419656.0 5419.656 
27.00000786170626 3371.0 3.371000000000001 27.0 23.0 62.53897024261372 3038.0 3.037999999999993 5585.0 5.584999999999999 27.0 22.0 72.62730317950184 28397.0 28.397000000000002 5925082.0 5925.081999999999 
28.0008402973641 3666.0 3.666000000000001 31.0 25.0 71.11283628041045 3199.0 3.1989999999999936 5813.0 5.813000000000001 31.0 23.0 75.97875203599042 29435.0 29.435 6433437.0 6433.437000000001 
29.000283037258722 3969.0 3.9690000000000003 33.0 27.0 80.07994563354413 3348.0 3.3479999999999936 5831.0 5.831 33.0 25.0 89.2635222136251 30484.0 30.483999999999998 6927472.0 6927.472 
30.000529538986243 4490.0 4.490000000000001 34.0 29.0 82.63169007035319 3567.0 3.5669999999999935 5830.0 5.83 34.0 25.0 89.2635222136251 31540.0 31.540000000000003 7412792.0 7412.7919999999995 
31.000927123265573 4726.0 4.726000000000001 35.0 32.0 89.47184349164371 3805.0 3.805000000000005 6440.0 6.4399999999999995 35.0 30.0 107.54752291442281 32596.0 32.596 7954571.0 7954.571 
32.0002855006967 4857.0 4.857000000000001 37.0 32.0 89.47184349164371 4026.0 4.026000000000006 7354.0 7.354000000000001 37.0 32.0 115.5779919154808 33633.0 33.632999999999996 8564784.0 8564.784 
33.00396344488436 5044.0 5.0440000000000005 37.0 34.0 93.32084884965246 4260.0 4.260000000000008 7942.0 7.942 37.0 33.0 118.29885199137627 34686.0 34.686 9245145.0 9245.145 
