#####################################################################
# Alchemist log file - simulation started at: 2018-04-25T14:20+0000 #
#####################################################################
# random = 21.0
#
# The columns have the following meaning: 
# time n_procs_run[Sum] n_procs_run[Mean] msg_sent_spawn[Sum] msg_received_spawn[Sum] cumulative_time_spawn[Sum] bandwidth_spawn[Sum] bandwidth_spawn[Mean] n_active_msgs[Sum] n_active_msgs[Mean] msg_sent_nospawn[Sum] msg_received_nospawn[Sum] cumulative_time_nospawn[Sum] n_rounds_nospawn[Sum] n_rounds_nospawn[Mean] bandwidth_nospawn[Sum] bandwidth_nospawn[Mean] 
0.0 NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0004597650887006 22.0 0.021999999999999985 1.0 0.0 0.0 0.0 0.0 1.0 9.999999999999992E-4 1.0 0.0 0.0 1122.0 1.122 47.0 0.04699999999999973 
2.000231404122015 121.0 0.12099999999999991 4.0 1.0 0.16986999203616193 1.0 9.999999999999992E-4 4.0 0.003999999999999997 4.0 0.0 0.0 2113.0 2.1130000000000004 284.0 0.2839999999999998 
3.0022515756603556 367.0 0.367 5.0 1.0 0.16986999203616193 2.0 0.0019999999999999983 61.0 0.06100000000000004 5.0 0.0 0.0 3146.0 3.1459999999999995 5427.0 5.427 
4.000874947027966 519.0 0.5189999999999999 8.0 1.0 0.16986999203616193 3.0 0.0030000000000000343 441.0 0.44100000000000006 8.0 1.0 1.638503271939698 4180.0 4.18 40800.0 40.8 
5.000308460999854 1008.0 1.0080000000000005 12.0 1.0 0.16986999203616193 13.0 0.013000000000000081 1349.0 1.3489999999999998 12.0 2.0 4.501331080275749 5244.0 5.244 157212.0 157.212 
6.003432412269538 1693.0 1.6929999999999998 15.0 2.0 0.4834465015112448 66.0 0.06599999999999963 2964.0 2.964 15.0 4.0 10.122373024606276 6280.0 6.279999999999999 415479.0 415.479 
7.000798338179946 2273.0 2.273 15.0 3.0 2.0095762989156 151.0 0.15099999999999986 5279.0 5.279000000000001 15.0 7.0 22.72591358659016 7319.0 7.318999999999999 894188.0 894.1879999999999 
8.00050529531952 2606.0 2.605999999999999 15.0 4.0 5.301507263842237 280.0 0.27999999999999925 7534.0 7.534000000000001 15.0 10.0 31.656296079310877 8352.0 8.351999999999999 1629467.0 1629.4669999999996 
9.000111900629872 3253.0 3.253 15.0 8.0 24.037497801218713 480.0 0.48000000000000126 8851.0 8.851 15.0 14.0 47.67235646656038 9403.0 9.402999999999999 2630786.0 2630.786 
10.00038974002014 3500.0 3.5 15.0 9.0 31.350735523899893 670.0 0.6699999999999987 8321.0 8.321000000000002 15.0 14.0 47.67235646656038 10448.0 10.447999999999999 3728099.0 3728.0989999999993 
11.001067613653829 3644.0 3.6440000000000006 15.0 10.0 36.601925510348295 899.0 0.8989999999999992 6790.0 6.79 15.0 14.0 47.67235646656038 11483.0 11.482999999999999 4813754.0 4813.753999999999 
12.001437309415596 3880.0 3.88 18.0 10.0 36.601925510348295 1133.0 1.1330000000000016 5043.0 5.043 18.0 15.0 54.169687935185884 12537.0 12.536999999999999 5799104.0 5799.104 
13.001539186465244 3989.0 3.9890000000000003 18.0 10.0 36.601925510348295 1348.0 1.3479999999999988 3760.0 3.760000000000001 18.0 15.0 54.169687935185884 13579.0 13.578999999999997 6585218.0 6585.218 
14.000014214231697 3945.0 3.945000000000001 18.0 10.0 36.601925510348295 1594.0 1.5940000000000043 3003.0 3.003 18.0 15.0 54.169687935185884 14621.0 14.621 7235631.0 7235.631 
15.001090482484273 3847.0 3.8470000000000004 19.0 11.0 47.91861604628972 1858.0 1.857999999999997 2594.0 2.594 19.0 16.0 57.422480169120156 15673.0 15.672999999999998 7785018.0 7785.018000000002 
16.000243168211675 3954.0 3.9540000000000006 20.0 14.0 67.78352483548308 2143.0 2.1430000000000016 2494.0 2.494 20.0 16.0 57.422480169120156 16722.0 16.721999999999998 8243780.0 8243.78 
17.001009357258727 4082.0 4.082000000000001 21.0 16.0 87.33641410935977 2420.0 2.4200000000000026 2607.0 2.6070000000000007 21.0 18.0 64.5646200373044 17762.0 17.762 8649123.0 8649.123000000001 
18.001130247511526 4449.0 4.449000000000002 21.0 18.0 105.46157936200238 2749.0 2.7489999999999934 2645.0 2.6450000000000005 21.0 18.0 64.5646200373044 18819.0 18.819000000000003 9019343.0 9019.343000000003 
19.00043595705391 4765.0 4.764999999999999 21.0 19.0 107.53783881415391 3076.0 3.075999999999989 2781.0 2.781 21.0 20.0 74.40752504366387 19847.0 19.846999999999998 9378413.0 9378.413 
20.0011724330697 4872.0 4.872 24.0 19.0 107.53783881415391 3424.0 3.4240000000000124 2963.0 2.962999999999999 24.0 20.0 74.40752504366387 20891.0 20.891000000000002 9756837.0 9756.837 
21.00078102347927 5024.0 5.023999999999999 25.0 20.0 111.98146943350444 3774.0 3.773999999999999 3275.0 3.275 25.0 21.0 77.60647882315499 21913.0 21.912999999999997 1.0164592E7 10164.591999999999 
22.00003353082875 5375.0 5.375 26.0 21.0 112.89390723218857 4176.0 4.176000000000007 3437.0 3.4370000000000003 26.0 21.0 77.60647882315499 22940.0 22.94 1.0608897E7 10608.897000000003 
23.000873194070195 5585.0 5.585000000000001 27.0 22.0 132.16151066453583 4585.0 4.585000000000006 3482.0 3.4820000000000007 27.0 22.0 79.86724180881298 23999.0 23.999000000000002 1.1106232E7 11106.231999999998 
24.000301826195994 5825.0 5.824999999999998 28.0 24.0 140.15490606127233 4977.0 4.977000000000018 3380.0 3.38 28.0 24.0 87.63472212807672 25023.0 25.023000000000003 1.1615154E7 11615.154 
25.001446816937992 6005.0 6.005000000000001 30.0 25.0 143.38407427569655 5355.0 5.354999999999987 3509.0 3.5089999999999995 30.0 25.0 92.75365804174912 26073.0 26.072999999999997 1.2161551E7 12161.550999999998 
26.000170631951693 5884.0 5.884 30.0 28.0 147.8396007005139 5723.0 5.723000000000013 4040.0 4.04 30.0 27.0 98.46179577187597 27125.0 27.125 1.2729643E7 12729.643000000002 
27.0001174324527 5489.0 5.489 30.0 29.0 154.00517668672776 6061.0 6.060999999999985 4749.0 4.7490000000000006 30.0 28.0 100.07280904111086 28180.0 28.179999999999996 1.3344651E7 13344.651 
28.000309935566083 4696.0 4.6960000000000015 30.0 30.0 158.70183531651736 6305.0 6.3050000000000255 4810.0 4.809999999999999 30.0 29.0 104.41585842111118 29223.0 29.222999999999995 1.3963552E7 13963.552000000001 
29.003039555447387 4159.0 4.159000000000001 31.0 30.0 158.70183531651736 6520.0 6.520000000000014 4369.0 4.369 31.0 29.0 104.41585842111118 30268.0 30.267999999999997 1.4599734E7 14599.734000000002 
30.001120116809 3948.0 3.948 33.0 30.0 158.70183531651736 6717.0 6.717000000000011 3610.0 3.6100000000000003 33.0 29.0 104.41585842111118 31316.0 31.316 1.5214134E7 15214.134000000002 
31.000159353420088 4182.0 4.181999999999999 34.0 32.0 160.47987361130174 6961.0 6.960999999999989 2666.0 2.666 34.0 30.0 112.42053312661389 32365.0 32.364999999999995 1.5766864E7 15766.863999999998 
32.000473614696105 4313.0 4.312999999999999 35.0 33.0 161.82518716321897 7204.0 7.204000000000033 2185.0 2.185 35.0 32.0 115.85241830633142 33385.0 33.385000000000005 1.6237099E7 16237.099000000002 
33.000768652197515 4218.0 4.217999999999998 37.0 34.0 165.60194078360794 7440.0 7.439999999999962 2309.0 2.3090000000000006 37.0 32.0 115.85241830633142 34444.0 34.443999999999996 1.6641403E7 16641.403000000002 
34.000479387166536 4199.0 4.199000000000001 38.0 34.0 165.60194078360794 7672.0 7.671999999999978 2558.0 2.5580000000000003 38.0 33.0 121.03318608646794 35479.0 35.479000000000006 1.7000776E7 17000.775999999998 
35.00089896600286 4334.0 4.333999999999998 41.0 36.0 168.82353838177866 7894.0 7.893999999999995 2960.0 2.9599999999999995 41.0 35.0 127.81857334494627 36527.0 36.52700000000001 1.7414086E7 17414.086 
36.000013086988865 4174.0 4.1739999999999995 41.0 37.0 171.8529485077706 8124.0 8.123999999999981 3394.0 3.394000000000001 41.0 36.0 129.84186568560736 37554.0 37.554 1.7871862E7 17871.862000000005 
37.00107908594384 4283.0 4.2829999999999995 41.0 38.0 174.76078542471961 8377.0 8.377000000000033 3983.0 3.9830000000000005 41.0 36.0 129.84186568560736 38610.0 38.60999999999999 1.8418209E7 18418.209 
38.00041580766914 4437.0 4.437000000000001 42.0 38.0 174.76078542471961 8619.0 8.618999999999978 4418.0 4.418 42.0 37.0 135.56307783223593 39648.0 39.647999999999996 1.9043019E7 19043.019 
39.001242027457025 4444.0 4.443999999999999 43.0 41.0 183.66228791185998 8852.0 8.852000000000016 4817.0 4.817 43.0 38.0 140.91517444940388 40664.0 40.66400000000001 1.9701272E7 19701.272 
40.00102726179779 4214.0 4.214000000000001 45.0 42.0 190.08717864320144 9113.0 9.112999999999957 4796.0 4.796 45.0 40.0 151.73551400475344 41732.0 41.732000000000006 2.0389292E7 20389.291999999998 
41.00041571787214 4220.0 4.220000000000001 45.0 42.0 190.08717864320144 9312.0 9.312 4750.0 4.75 45.0 41.0 154.57419447344643 42760.0 42.760000000000005 2.1014922E7 21014.922000000002 
42.0003009806074 4426.0 4.425999999999999 48.0 42.0 190.08717864320144 9535.0 9.535000000000007 4948.0 4.948 48.0 42.0 161.22674928951676 43797.0 43.79699999999999 2.162513E7 21625.129999999997 
43.002335923020695 4413.0 4.413000000000001 50.0 48.0 203.23083135650003 9816.0 9.81599999999998 5108.0 5.108 50.0 45.0 169.1410872194695 44838.0 44.837999999999994 2.2239394E7 22239.394 
44.000209532595306 4266.0 4.266000000000001 50.0 48.0 203.23083135650003 10097.0 10.097000000000016 5292.0 5.291999999999999 50.0 46.0 172.37629553592984 45893.0 45.892999999999994 2.2921308E7 22921.308 
45.00267724659096 4004.0 4.0040000000000004 50.0 50.0 207.6586963489879 10418.0 10.41800000000002 5308.0 5.308000000000001 50.0 47.0 175.68066262992375 46952.0 46.952 2.3680123E7 23680.123000000003 
46.001283465746056 3729.0 3.7290000000000005 51.0 50.0 207.6586963489879 10693.0 10.693000000000012 5161.0 5.161 51.0 49.0 183.12174107398607 47984.0 47.984 2.4447266E7 24447.265999999996 
47.00012026709365 3661.0 3.6609999999999996 52.0 50.0 207.6586963489879 10937.0 10.937000000000024 4583.0 4.583000000000001 52.0 50.0 187.01363907500064 49025.0 49.025000000000006 2.5242099E7 25242.099000000002 
48.001508509325035 3625.0 3.625 53.0 52.0 209.39881895595235 11201.0 11.200999999999983 3631.0 3.631 53.0 50.0 187.01363907500064 50047.0 50.04699999999999 2.59722E7 25972.199999999997 
49.00050828150088 3658.0 3.6579999999999995 55.0 52.0 209.39881895595235 11454.0 11.454000000000036 2840.0 2.84 55.0 50.0 187.01363907500064 51082.0 51.08200000000001 2.6612856E7 26612.856 
50.00070461048335 3633.0 3.633 55.0 54.0 213.75655124016797 11709.0 11.70899999999999 2399.0 2.398999999999999 55.0 52.0 194.3449755664675 52134.0 52.13399999999999 2.7169658E7 27169.658000000003 
51.001577239410175 3432.0 3.431999999999999 56.0 55.0 214.03863210395136 11937.0 11.937000000000042 2442.0 2.442 56.0 54.0 198.34534694832058 53198.0 53.19800000000001 2.7669816E7 27669.816000000003 
52.00157984173972 3220.0 3.2200000000000006 56.0 55.0 214.03863210395136 12098.0 12.098000000000033 2676.0 2.6759999999999997 56.0 55.0 200.10081980561665 54228.0 54.227999999999994 2.8138072E7 28138.072000000004 
53.0022615931579 2919.0 2.9190000000000014 56.0 56.0 218.43698264234413 12258.0 12.25799999999997 2842.0 2.8420000000000005 56.0 56.0 204.49917034400949 55293.0 55.29299999999999 2.8608174E7 28608.174 
54.001337801512314 2674.0 2.673999999999999 56.0 56.0 218.43698264234413 12395.0 12.395000000000014 2618.0 2.618 56.0 56.0 204.49917034400949 56304.0 56.30400000000001 2.9033483E7 29033.482999999997 
55.00048458622021 2496.0 2.495999999999999 57.0 56.0 218.43698264234413 12532.0 12.532000000000034 2152.0 2.1519999999999997 57.0 56.0 204.49917034400949 57374.0 57.373999999999995 2.9460261E7 29460.261 
56.001406985513015 1963.0 1.9629999999999994 57.0 56.0 218.43698264234413 12593.0 12.592999999999966 1620.0 1.62 57.0 56.0 204.49917034400949 58425.0 58.425 2.9833129E7 29833.128999999994 
57.00111231336953 1496.0 1.496 57.0 56.0 218.43698264234413 12648.0 12.648000000000042 1161.0 1.1609999999999994 57.0 56.0 204.49917034400949 59459.0 59.458999999999996 3.0143982E7 30143.982000000004 
58.00279580096962 1312.0 1.3119999999999998 58.0 56.0 218.43698264234413 12708.0 12.70799999999996 867.0 0.8669999999999995 58.0 57.0 208.24964746617127 60507.0 60.507 3.0400238E7 30400.237999999998 
59.00042159346492 1747.0 1.747 59.0 57.0 222.86161378853214 12803.0 12.802999999999946 841.0 0.8409999999999999 59.0 57.0 208.24964746617127 61541.0 61.541000000000004 3.059085E7 30590.849999999995 
